experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss
11657,84728,bfe9fe29-b12d-449e-9182-d89bea252715,1643403528,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9947497248649597,0.015392574481666088,0.9069637656211853,0.9913015365600586,0.014736203476786613,0.8744854927062988,0.28596174716949463,0.9165999889373779,0.9182040095329285,0.2562467157840729
11657,84730,81865363-1301-4674-b817-bdb34b7d863f,1643403528,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9777517318725586,0.04993632435798645,0.7764623761177063,0.9800090789794922,0.04099205136299133,0.7362889051437378,0.6213409304618835,0.8037999868392944,0.7963321208953857,0.5875173807144165
11657,84735,22219b59-2834-46c1-b28b-9c4baa9cbb3b,1643403528,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9868658781051636,0.06978357583284378,0.8103064298629761,0.9872626066207886,0.03449833393096924,0.7709323167800903,0.5081395506858826,0.847000002861023,0.8363897800445557,0.4813994765281677
11657,84736,cf4382ea-3ce0-47ec-8760-d70bbe085c26,1643403528,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9861634373664856,0.05648583173751831,0.7988858222961426,0.9839531779289246,0.026655452325940132,0.7502261996269226,0.5673596858978271,0.8450000286102295,0.8324244022369385,0.48330438137054443
11657,84737,2bf29f87-a58e-40b6-9e9d-cf837b9afb9f,1643403528,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9941533207893372,0.015991266816854477,0.9090529084205627,0.9910395741462708,0.019440410658717155,0.8752198219299316,0.27759817242622375,0.913100004196167,0.9139320254325867,0.24931946396827698
11658,84707,40509a31-5d8e-4843-97dc-e57c38f8eb8f,1643403533,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9948346018791199,0.008933050557971,0.9075208902359009,0.9916592836380005,0.009904617443680763,0.8741759061813354,0.2851559817790985,0.916700005531311,0.9174119234085083,0.23833799362182617
11658,84708,26935c9d-1f3d-4210-a113-aa6bda287105,1643403533,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9901555180549622,0.019204694777727127,0.9030640721321106,0.990001916885376,0.013159092515707016,0.8706526160240173,0.30262336134910583,0.9045000076293945,0.9049246907234192,0.3317106366157532
11658,84711,de47dcbf-3125-454d-a0d9-9edca9c5b4a8,1643403533,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9940550327301025,0.011140778660774231,0.9001392722129822,0.9903238415718079,0.009767772629857063,0.8601356744766235,0.31060463190078735,0.909600019454956,0.9098628759384155,0.2579425275325775
11658,84717,45dda148-4c08-4f16-9361-2c463a51a49b,1643403533,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9759203791618347,0.05177649110555649,0.7742339968681335,0.9787672162055969,0.05011368915438652,0.7388429045677185,0.6385602355003357,0.7910000085830688,0.7841787934303284,0.6190910935401917
11658,84725,619ab293-d10f-4750-a0c7-15ac7e2c559e,1643403533,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9960497617721558,0.013814834877848625,0.907660186290741,0.9893366694450378,0.017735876142978668,0.8749961853027344,0.3088345527648926,0.9289000034332275,0.9297351837158203,0.20970956981182098
